hole_id,east,north,elevation,from,to,final_depth,sample_length,dip_direction,dip,cu_perc,lithology,hole_radius
DH-034,8482.1375418,243258.73951781,617.941306,29.55,32.95,62.95,3.4,154.27208052,56.36114783,0.45,TnP,1
DH-035,8455.40527025,243310.30048495,654.91265668,21.75,26.75,98.5,5,153.70954803,57.83972797,,TnP,1
DH-035,8456.58418699,243307.89739989,650.6909703,26.75,31.75,98.5,5,154.02484129,57.40800189,0.92,TnP,1
DH-035,8457.76405438,243305.45840899,646.48922959,31.75,36.75,98.5,5,154.34224674,56.96204124,0.85,TnP,1
DH-035,8458.94494312,243302.98283957,642.30754463,36.75,41.75,98.5,5,154.65199132,56.51550996,0.58,TnP,1
DH-035,8460.05040438,243300.63533804,638.41618897,41.75,46.1,98.5,4.35,154.93348469,56.06194238,0.67,GnP,1
DH-035,8464.82380945,243290.75183898,622.74971867,60.55,65.55,98.5,5,153.46111547,53.90232852,1.03,GnP,1
DH-035,8466.15992188,243288.10251787,618.72859106,65.55,70.55,98.5,5,153.01654157,53.2502602,0.66,GnP,1
DH-035,8469.69952798,243281.30055758,608.74372767,78.15,83.15,98.5,5,152.02388789,51.71281406,,MzP,1
DH-035,8471.14011462,243278.60763462,604.91252209,83.15,87.95,98.5,4.8,151.68191314,51.15565681,0.57,MzP,1
DH-036,8439.43186341,243340.39685671,670.9655444,11,16,107.45,5,151.7297932,59.00617145,,TnP,1
DH-036,8440.65915049,243338.1190848,666.68809592,16,21,107.45,5,151.63817292,58.6554729,0.44,TnP,1
DH-036,8441.90307057,243335.81951489,662.42736992,21,26,107.45,5,151.54125406,58.27658745,0.87,TnP,1
DH-036,8445.40760651,243329.38609433,650.79590431,34.75,39.75,107.45,5,151.3076067,57.32835679,1.48,TnP,1
DH-036,8446.71235194,243327.00688899,646.59697195,39.75,44.75,107.45,5,151.21258111,56.92801998,1.31,GnP,1
DH-036,8448.03441569,243324.60503353,642.41583006,44.75,49.75,107.45,5,151.12804386,56.56443654,1.97,GnP,1
DH-036,8453.36305457,243314.98184626,626.12898269,64.4,69.4,107.45,5,151.00000105,55.53808303,0.76,GnP,1
DH-036,8454.73842307,243312.50061579,622.01185655,69.4,74.4,107.45,5,151.00000105,55.32398434,0.59,GnP,1
DH-036,8455.8573439,243310.4820292,618.68408795,74.4,77.5,107.45,3.1,151.00000103,55.14877233,0.99,GnP,1
DH-037,8369.17791083,243471.23803725,634.08150926,126.25,131.25,154.7,5,152.23184554,47.37517095,2.22,MzP,1
DH-037,8370.76093433,243468.21940769,630.42880392,131.25,136.25,154.7,5,152.42008786,46.58582922,3.43,MzP,1
DH-037,8372.01989936,243465.80450213,627.56982776,136.25,139.15,154.7,2.9,152.54320072,46.05665943,2.5,MzP,1
DH-038,8560.5095037,243303.77472511,619.95783167,11.25,16.25,51.6,5,151.71172567,58.93757906,0.44,TnP,1
DH-038,8563.15735341,243298.879014,610.8819686,21.9,26.9,51.6,5,151.47751631,58.02287607,0.31,TnP,1
DH-038,8564.21103841,243296.94252464,607.36672975,26.9,30.2,51.6,3.3,151.40477995,57.72884172,0.2,TnP,1
DH-039,8540.28189504,243339.77719597,632.1852044,9.2,14.2,64.1,5,152.53797065,58.78925689,0.68,TnP,1
DH-039,8541.19737662,243338.01202002,628.91811178,14.2,16.85,64.1,2.65,152.6791281,58.4565085,0.74,TnP,1
DH-039,8543.97438502,243332.57950744,619.2063787,24.5,29.5,64.1,5,153.1684678,57.25099239,0.52,TnP,1
DH-039,8546.6404638,243327.26497583,610.13456884,35.35,40.35,64.1,5,153.57295505,56.18962181,0.25,TnP,1
DH-039,8547.62010451,243325.29025975,606.85692212,40.35,43.25,64.1,2.9,153.68519126,55.88405392,0.37,GnP,1
DH-039,8549.47770205,243321.50760452,600.73902556,47.9,50.55,64.1,2.65,153.97142227,55.08193755,,GnP,1
DH-040,8516.76605171,243379.4189112,649.31856742,8.3,11.65,100.35,3.35,152.00000105,59.60725287,0.46,TnP,1
DH-040,8523.70586073,243366.3670287,624.69132478,36.9,40.5,100.35,3.6,152.00000105,58.44549509,0.88,TnP,1
DH-040,8526.92616564,243360.31583944,613.64389414,49.2,54.2,100.35,5,151.89222551,57.90679107,1.34,GnP,1
DH-040,8528.1956353,243357.96297741,609.41663114,54.2,59.2,100.35,5,151.41317296,57.47112832,0.84,GnP,1
DH-040,8529.49824107,243355.59363872,605.20929547,59.2,64.2,100.35,5,150.9871562,57.07559589,1.42,GnP,1
DH-041,8496.9484024,243416.48054059,660.54493991,4.8,9.8,85.05,5,152.00000106,59.1936712,1.05,TnP,1
DH-041,8500.06205087,243410.62461951,649.77738379,17.45,22.45,85.05,5,152.00000107,57.6057438,,TnP,1
DH-041,8501.32906437,243408.24171369,645.57068898,22.45,27.45,85.05,5,152.00000106,57.02978513,0.39,TnP,1
DH-041,8502.32955635,243406.36006196,642.30616695,27.45,30.25,85.05,2.8,152.00000104,56.56583707,0.24,TnP,1
DH-041,8505.66779603,243400.08174623,631.84169864,39.05,43.95,85.05,4.9,152.00000105,55.10514227,0.4,GnP,1
DH-041,8507.53989271,243396.57258593,626.20060047,47,49.8,85.05,2.8,151.83025888,54.5207075,,GnP,1
DH-041,8513.13708828,243386.23195162,610.14957545,65.8,70.8,85.05,5,151.31636301,52.99643086,,GnP,1
DH-041,8515.76362388,243381.45083788,602.99135809,75.1,79.5,85.05,4.4,151.11035153,52.35280649,0.56,MzP,1
DH-042,8484.7973685,243446.04970228,658.06684668,0,5,74.85,5,152.23756147,59.71696581,1.05,TnP,1
DH-042,8485.82567097,243444.08039215,654.29736893,5,8.75,74.85,3.75,152.67799225,59.17808749,1.36,TnP,1
DH-042,8488.11489307,243439.56596129,645.99528742,14.1,19.1,74.85,5,153.48646778,58.13860212,0.56,TnP,1
DH-042,8489.29337744,243437.18044214,641.7636803,19.1,24.1,74.85,5,153.92966743,57.5394884,0.66,TnP,1
DH-042,8490.47294555,243434.74731893,637.55939717,24.1,29.1,74.85,5,154.33928089,56.96626213,0.62,TnP,1
DH-042,8492.35693527,243430.77166815,630.90566668,33.3,35.85,74.85,2.55,154.97703387,56.04028629,0.32,TnP,1
DH-042,8498.33292928,243417.27694813,609.87008029,58.05,62.5,74.85,4.45,157.2100436,53.84070923,,GnP,1
DH-043,8443.22891642,243524.63587665,688.36863869,2.3,5.45,141.5,3.15,151.38964099,59.41094408,,TnP,1
DH-043,8451.85280437,243510.20022304,662.44779032,32.3,37.3,141.5,5,147.17392237,54.60835822,0.55,TnP,1
DH-043,8453.45052519,243507.75127837,658.39096574,37.3,42.3,141.5,5,146.58990557,53.82506993,0.75,GnP,1
DH-043,8454.75874771,243505.78276296,655.19051485,42.3,45.25,141.5,2.95,146.06560409,53.09349369,0.28,GnP,1
DH-043,8457.82131746,243501.20930099,648.07900389,50.25,55.25,141.5,5,146.40378508,51.43404283,0.5,GnP,1
DH-043,8459.55867779,243498.5819892,644.19718127,55.25,60.25,141.5,5,146.6429228,50.452226,0.69,GnP,1
DH-043,8461.3201943,243495.89445209,640.37220568,60.25,65.25,141.5,5,146.8700506,49.47991653,0.55,GnP,1
DH-043,8465.75583003,243489.02641078,631.21117586,72.55,77.55,141.5,5,147.42320377,46.93796357,0.99,GnP,1
DH-043,8467.34279392,243486.53626719,628.08755789,77.55,81.15,141.5,3.6,147.58307988,46.15436104,0.96,MzP,1
DH-044,8427.78342952,243553.66926234,686.0650971,17.65,20.35,141.65,2.7,152.92242525,57.09534964,0.75,TnP,1
DH-044,8436.11009942,243536.94107095,659.763631,49.7,52.85,141.65,3.15,153.42071031,52.72948353,,GnP,1
DH-044,8450.64011807,243510.29056411,621.52416637,98.2,102,141.65,3.8,150.73600957,49.66156263,0.28,MzP,1
DH-044,8453.01693378,243506.00156569,615.85345341,106.25,108.95,141.65,2.7,151.26109193,48.65639214,0.47,MzP,1
DH-045,8423.2,243562.47,682.42,18.4,21.3,120.1,2.9,0,90,0.44,TnP,1
DH-045,8423.2,243562.47,674.92,25.95,28.75,120.1,2.8,180,90.00000152,0.42,TnP,1
DH-045,8423.2,243562.47,652.07,48.85,51.55,120.1,2.7,0,90,,GnP,1
DH-046,8513.28555208,243298.70314752,648.28052053,4,9,67.2,5,152.37130118,58.45343715,1.82,TnP,1
DH-046,8514.50038289,243296.36832238,644.02863483,9,14,67.2,5,152.65026128,58.03058358,1.47,TnP,1
DH-046,8515.71823716,243293.99998375,639.79643522,14,19,67.2,5,152.92165537,57.60877271,0.78,TnP,1
DH-046,8518.510768,243288.46496225,630.20614316,26.3,29.55,67.2,3.25,153.53264613,56.61976351,0.34,TnP,1
DH-047,8488.80620829,243334.42934997,663.65738267,6.95,9.65,89.95,2.7,151.5799878,58.89693761,0.7,TnP,1
DH-047,8494.89476283,243323.43269845,644.05612155,29.1,34.1,89.95,5,150.52259974,55.76452729,1.41,TnP,1
DH-047,8496.18713043,243321.15403568,640.24519099,34.1,38.35,89.95,4.25,150.34386138,55.17856809,0.98,TnP,1
DH-047,8498.19120535,243317.65454484,634.54997013,40.7,45.7,89.95,5,150.07359263,54.25809218,0.6,GnP,1
DH-047,8499.35647385,243315.63086973,631.32947683,45.7,48.65,89.95,2.95,150.05301088,53.70823861,0.4,GnP,1
DH-047,8503.44613007,243308.47665543,620.44715897,58.65,63,89.95,4.35,150.42937397,51.987913,0.71,GnP,1
DH-047,8508.29585205,243299.86281839,608.22565541,74.05,79.05,89.95,5,150.81085526,50.0329617,0.65,MzP,1
DH-047,8509.86942336,243297.03962747,604.40948626,79.05,84.05,89.95,5,150.92020583,49.44114338,1.08,MzP,1
DH-048,8477.39402219,243366.30674172,659.4508368,21.35,26.35,86.15,5,149.74034016,57.86653636,,TnP,1
DH-048,8480.17965515,243361.61002048,650.89812664,31.5,36.5,86.15,5,148.87398178,56.96372634,,TnP,1
DH-048,8487.12168106,243350.44712198,631.41493705,55,60,86.15,5,147.67151025,55.06351512,0.74,GnP,1
DH-048,8488.66267691,243348.01818724,627.3256973,60,65,86.15,5,147.54431186,54.68845072,0.88,GnP,1
DH-048,8490.22323306,243345.57033789,623.25572295,65,70,86.15,5,147.41950209,54.31343354,1.62,GnP,1
DH-048,8491.80340649,243343.10348021,619.20483933,70,75,86.15,5,147.29695647,53.93831907,1.34,GnP,1
DH-048,8493.40323078,243340.61756084,615.17295493,75,80,86.15,5,147.17662032,53.56316133,3.32,MzP,1
DH-048,8495.02273998,243338.11252602,611.15997863,80,85,86.15,5,147.05844069,53.18801416,0.46,MzP,1
DH-049,8459.65322943,243403.25370472,676.82201176,7.55,12.55,115.75,5,152.91364975,59.42248454,0.47,TnP,1
DH-049,8461.68032231,243399.2287127,669.26487408,16.35,21.35,115.75,5,153.67070008,58.92355776,0.53,TnP,1
DH-049,8462.8209787,243396.90152276,664.98943649,21.35,26.35,115.75,5,154.10450763,58.62897418,0.52,TnP,1
DH-049,8468.80493062,243384.38433706,642.94093278,47.4,52.4,115.75,5,153.80860092,56.87359366,0.44,GnP,1
DH-049,8471.46039014,243379.07741656,633.98007326,58.15,63.15,115.75,5,153.01081946,56.07268379,0.28,GnP,1
DH-049,8472.64228773,243376.77134409,630.14968807,63.15,67.4,115.75,4.25,152.69310181,55.74269048,0.31,GnP,1
DH-049,8474.77836344,243372.68529732,623.45788525,70.9,75.9,115.75,5,152.0741067,55.07988172,0.63,GnP,1
DH-049,8478.52175646,243365.72382892,612.32773879,85.75,88.35,115.75,2.6,151.36731152,54.09995171,0.96,MzP,1
DH-050,8403.20990889,243504.85147802,695.50855754,26.25,30.45,137.35,4.2,154.69518674,57.19875647,0.66,TnP,1
DH-050,8407.36352762,243495.78590028,680.70048917,43.7,48.7,137.35,5,155.9128611,54.95294662,0.53,GnP,1
DH-050,8408.34429895,243493.60467662,677.30703718,48.7,52,137.35,3.3,155.60349762,54.63148887,,GnP,1
DH-050,8410.75914066,243488.35991826,669.26510676,57.75,62.75,137.35,5,154.89106057,53.94880171,,GnP,1
DH-050,8416.87002977,243475.74952101,650.53007751,81.15,86.15,137.35,5,153.38495415,52.41359477,,MzP,1
DH-050,8422.35512737,243465.00103191,635.20917839,100.65,105.65,137.35,5,152.68654305,51.10118417,0.32,MzP,1
DH-050,8426.37203715,243457.27050071,624.57410393,114.4,119.4,137.35,5,152.38703923,50.20762117,1.34,MzP,1
DH-050,8427.86303064,243454.42666655,620.7418408,119.4,124.4,137.35,5,152.27819784,49.87416987,1.28,MzP,1
DH-050,8429.36973754,243451.56599683,616.92837694,124.4,129.4,137.35,5,152.17087138,49.54068671,1.51,MzP,1
DH-050,8430.89230965,243448.68820089,613.13331713,129.4,134.4,137.35,5,152.0650332,49.20721045,1.42,MzP,1
DH-050,8432.11291632,243446.38936734,610.12795941,134.4,137.35,137.35,2.95,151.97938072,48.93392904,0.7,MzP,1
DH-051,8399.0456562,243507.770586,654.81509404,77.6,82.6,122.3,5,154.95540623,50.91448377,,MzP,1
DH-051,8400.08655397,243505.54290198,651.78789142,82.6,85.4,122.3,2.8,154.95540623,50.91448377,,MzP,1
DH-051,8403.72889603,243497.84619089,641.50632849,94.85,99.85,122.3,5,154.5063735,50.03461584,0.82,MzP,1
DH-051,8406.10240922,243492.89724062,635.01686999,104.5,107.2,122.3,2.7,154.25768556,49.53224498,,MzP,1
DH-052,8375.84820344,243271.14547287,657.53186797,0,5,72.9,5,153.00718023,61.62681118,,TnP,1
DH-052,8379.47656255,243263.30406997,642.09237782,17.7,22.7,72.9,5,157.45941577,59.76482464,1.1,TnP,1
DH-052,8380.31326839,243261.23610488,638.30121529,22.7,26.5,72.9,3.8,158.63485796,59.20933309,0.22,TnP,1
DH-052,8381.97308359,243256.75149284,630.4407989,32.25,35.35,72.9,3.1,160.66122676,58.18112537,0.3,TnP,1
DH-052,8384.27599118,243250.25440813,619.53418761,44.2,49.2,72.9,5,159.94299751,57.32778708,1.1,GnP,1
DH-052,8385.14712877,243247.89174186,615.62553876,49.2,53.5,72.9,4.3,159.54996805,57.06908607,0.6,GnP,1
DH-053,8352.92922903,243313.9152728,674.66759383,3.5,8.5,86.45,5,152.59975284,59.34168137,0.92,TnP,1
DH-053,8354.1024024,243311.62824425,670.37863797,8.5,13.5,86.45,5,153.08355145,58.7892828,0.84,TnP,1
DH-053,8355.27491228,243309.29503716,666.11525538,13.5,18.5,86.45,5,153.55092921,58.23662347,0.83,TnP,1
DH-053,8356.94939838,243305.87564052,660.06919394,20.65,25.65,86.45,5,154.21124521,57.4223191,0.7,TnP,1
DH-053,8358.1197187,243303.43066388,655.87039679,25.65,30.65,86.45,5,154.62829378,56.88678572,0.71,TnP,1
DH-053,8359.28927013,243300.94069145,651.6970817,30.65,35.65,86.45,5,155.04922193,56.32879533,0.63,TnP,1
DH-053,8360.45817333,243298.40456277,647.5492587,35.65,40.65,86.45,5,155.45772093,55.76981481,0.61,TnP,1
DH-053,8361.62651497,243295.82220521,643.42698244,40.65,45.65,86.45,5,155.8523117,55.20741085,0.7,GnP,1
DH-053,8368.68832824,243279.97016066,620.04529405,70.35,74.2,86.45,3.85,156.00000113,51.55217317,1.29,GnP,1
DH-054,8328.53083762,243358.58668009,707.25022552,4.35,9.35,122.05,5,153.1013394,59.50698244,0.66,TnP,1
DH-054,8330.51935444,243354.53851635,699.69535125,13.15,18.15,122.05,5,154.45022301,58.86980339,0.78,TnP,1
DH-054,8331.60813754,243352.22305615,695.4886613,18.15,23,122.05,4.85,155.18921002,58.50436554,0.66,TnP,1
DH-054,8339.27247057,243334.1087089,664.95424264,54.4,59.4,122.05,5,157.1290434,56.15837791,0.9,GnP,1
DH-054,8340.36398763,243331.53724132,660.80796433,59.4,64.4,122.05,5,156.87204896,55.90157561,1.24,GnP,1
DH-054,8341.39491959,243329.13543746,656.9623068,64.4,68.7,122.05,4.3,156.65078985,55.67728983,0.98,GnP,1
DH-054,8343.98017089,243323.22819159,647.6214907,75.4,80.4,122.05,5,156.08219409,55.08621032,1.05,MzP,1
DH-054,8345.82553912,243319.07837962,641.15666868,83.6,88,122.05,4.4,156.00000114,54.72811242,1.04,MzP,1
DH-054,8350.76332282,243307.98793585,624.33009459,104.05,109.05,122.05,5,156.00000113,53.69657515,1.23,MzP,1
DH-055,8310.82039335,243392.04566335,716.68407947,7.85,12.85,162.25,5,152.83991448,59.0699127,0.5,TnP,1
DH-055,8311.99332397,243389.74006194,712.40529808,12.85,17.85,162.25,5,153.22985454,58.61833263,0.73,TnP,1
DH-055,8312.896017,243387.94085093,709.12442443,17.85,20.55,162.25,2.7,153.58791045,58.19207168,0.33,TnP,1
DH-055,8315.79972462,243381.98681908,698.65196051,29.1,34.1,162.25,5,154.44455796,57.12480459,0.82,TnP,1
DH-055,8316.96971692,243379.52130043,694.46469078,34.1,39.1,162.25,5,154.7808402,56.68663252,0.99,TnP,1
DH-055,8318.13914057,243377.01885808,690.29804469,39.1,44.1,162.25,5,155.12247478,56.22984379,0.9,GnP,1
DH-055,8319.30806467,243374.47858183,686.15214778,44.1,49.1,162.25,5,155.45584652,55.77242006,0.88,GnP,1
DH-055,8320.4764465,243371.90036791,682.02687082,49.1,54.1,162.25,5,155.78448048,55.31474202,0.97,GnP,1
DH-055,8321.64569792,243369.28496378,677.92459661,54.1,59.1,162.25,5,156.0386655,54.82711593,0.87,GnP,1
DH-055,8322.53062377,243367.29165516,674.8414881,59.1,61.65,162.25,2.55,156.10525405,54.52583129,0.98,GnP,1
DH-055,8324.27075688,243363.34592071,668.8882465,66.25,69.2,162.25,2.95,156.2774607,53.72536027,0.87,GnP,1
DH-055,8326.56623223,243358.09671583,661.22087737,74.8,79.8,162.25,5,156.47838933,52.75089943,0.76,MzP,1
DH-055,8336.19584029,243335.6888432,631.39400351,113.9,117.75,162.25,3.85,156.5101143,48.05827481,0.52,MzP,1
DH-056,8294.77899769,243416.30264604,705.23998081,29,34,144,5,154.15356163,57.59445036,0.37,TnP,1
DH-056,8295.65421543,243414.49112736,702.07545978,34,36.5,144,2.5,154.33129179,57.47168675,0.56,TnP,1
DH-056,8297.91684966,243409.7059595,693.85633702,43.15,46.9,144,3.75,154.99749131,56.99726673,0.55,GnP,1
DH-056,8308.16909566,243389.47927508,661.68674356,81.9,86.9,144,5,151.47410773,52.66657511,0.85,MzP,1
DH-056,8309.63766467,243386.80113719,657.72509064,86.9,91.9,144,5,151.05215601,52.07013564,1.16,MzP,1
DH-056,8311.12693093,243384.08981142,653.79163565,91.9,96.9,144,5,151.38807568,51.5640356,1.09,MzP,1
DH-056,8312.61392229,243381.33922748,649.88633936,96.9,101.9,144,5,151.8175981,51.07003839,1.23,MzP,1
DH-056,8315.40916033,243376.03171854,642.5864846,106.35,111.35,144,5,152.59451457,50.14480145,1.14,MzP,1
DH-056,8316.88079888,243373.16778003,638.76424919,111.35,116.35,144,5,153.01048762,49.63203194,1.2,MzP,1
DH-056,8318.34707033,243370.26382189,634.97116892,116.35,121.35,144,5,153.40709344,49.13145345,1.05,MzP,1
DH-056,8319.80821535,243367.32005874,631.2064128,121.35,126.35,144,5,153.79566873,48.62966233,0.87,MzP,1
DH-057,8278.83468448,243450.92868753,713.87338704,36.55,41.55,163.4,5,153.48075628,56.43697374,0.57,TnP,1
DH-057,8280.07233964,243448.43966166,709.71776612,41.55,46.55,163.4,5,153.64108293,56.00473045,0.63,GnP,1
DH-057,8285.01729056,243438.39790666,693.62000827,62.15,65.15,163.4,3,153.49068596,54.5251665,,GnP,1
DH-057,8292.05297969,243424.72887993,672.59597385,87.45,91.95,163.4,4.5,152.06426969,53.12201961,0.4,MzP,1
DH-057,8294.05501177,243420.98180509,666.97097829,94.25,99.25,163.4,5,151.68446718,52.72926473,0.45,MzP,1
DH-057,8295.3776351,243418.53868663,663.33603396,99.25,103.4,163.4,4.15,151.43370146,52.46533366,0.49,MzP,1
DH-057,8303.33278415,243403.80842429,642.49948899,125.55,130.55,163.4,5,152.59079803,49.46205045,0.67,MzP,1
DH-057,8304.82759871,243400.90135624,638.7222637,130.55,135.55,163.4,5,152.98214614,48.79066862,0.49,MzP,1
DH-057,8306.32255045,243397.94419276,634.98477748,135.55,140.55,163.4,5,153.37865014,48.09022352,0.73,MzP,1
DH-057,8307.81785082,243394.93551089,631.28730991,140.55,145.55,163.4,5,153.76437696,47.38865564,0.92,MzP,1
DH-057,8309.31356355,243391.87444433,627.63029724,145.55,150.55,163.4,5,154.15035723,46.66609058,1.06,MzP,1
DH-058,8255.40635332,243491.7452015,731.80449041,23.9,28.7,168.55,4.8,153.5620223,57.57710011,0.86,TnP,1
DH-058,8275.8547863,243448.36094808,664.65623622,106.35,111.35,168.55,5,154.98031493,51.9242378,2.37,MzP,1
DH-058,8277.09466283,243445.70917635,660.9444332,111.35,115.8,168.55,4.45,154.89687162,51.53060781,2.7,MzP,1
DH-058,8279.34424526,243440.92550228,654.38214901,119.5,124.5,168.55,5,154.73244078,50.76146791,1.56,MzP,1
DH-058,8280.70217897,243438.05428079,650.52220197,124.5,129.5,168.55,5,154.64467074,50.34018263,3.02,MzP,1
DH-058,8282.07702809,243435.15904995,646.68684985,129.5,134.5,168.55,5,154.55277794,49.89088173,2.21,MzP,1
DH-058,8284.96108574,243429.12144639,638.862633,140.6,144,168.55,3.4,154.37128058,48.97802757,1.71,MzP,1
DH-059,8249.18,243503.86,742.75,9.05,14.05,148.45,5,270,90.00000153,0.78,TnP,1
DH-059,8249.18,243503.86,714.15,37.65,42.65,148.45,5,180,90.00000152,1.52,GnP,1
DH-059,8249.18,243503.86,706.1,45.7,50.7,148.45,5,7.12501647,90.00000152,2.34,GnP,1
DH-059,8249.18,243503.86,691.8,60,65,148.45,5,0,90,0.78,GnP,1
DH-059,8249.18,243503.86,676.6,75.2,80.2,148.45,5,0,90,1.84,MzP,1
DH-059,8249.18,243503.86,672.825,80.2,82.75,148.45,2.55,270,90.00000153,,MzP,1
DH-059,8249.18,243503.86,655.85,95.95,100.95,148.45,5,183.57633444,90.00000152,0.94,MzP,1
DH-059,8249.18,243503.86,650.85,100.95,105.95,148.45,5,0,90.00000152,0.88,MzP,1
DH-059,8249.18,243503.86,647.025,105.95,108.6,148.45,2.65,0,90,0.62,MzP,1
DH-060,8437.56458751,243250.86649112,645.00311504,0,4.8,72.35,4.8,152.07423695,59.79462305,,TnP,1
DH-060,8440.56317529,243245.16192509,634.1765643,12.5,17.5,72.35,5,152.4491505,58.71671522,0.55,TnP,1
DH-060,8441.62279916,243243.12611968,630.42325649,17.5,21.3,72.35,3.8,152.57381632,58.34257675,0.7,TnP,1
DH-060,8445.33925491,243235.8987189,617.57866702,32.1,37.1,72.35,5,152.98049514,57.02795184,0.59,TnP,1
DH-060,8446.58210115,243233.4605163,613.39315649,37.1,42.1,72.35,5,153.00000107,56.61472425,,GnP,1
DH-061,8413.57732635,243295.76012116,655.86383659,11.95,16.95,96.95,5,152.28899666,59.00079263,0.9,TnP,1
DH-061,8414.71913108,243293.58201445,651.77083304,16.95,21.5,96.95,4.55,152.38686097,59.00091483,0.6,TnP,1
DH-061,8416.48684873,243290.1910923,645.40634294,24.15,29.15,96.95,5,152.53692173,59.00095891,1,TnP,1
DH-061,8421.75629794,243279.95719625,626.24852917,46.5,51.5,96.95,5,152.97169619,59.00010696,1.07,GnP,1
DH-061,8422.92618439,243277.6483456,621.96929067,51.5,56.5,96.95,5,153.28437557,58.6639516,1.03,GnP,1
DH-061,8424.09559935,243275.30590629,617.70778066,56.5,61.5,96.95,5,153.65382339,58.20554407,1.16,GnP,1
DH-061,8425.26468619,243272.92685694,613.46819243,61.5,66.5,96.95,5,154.00420705,57.76321028,1.46,GnP,1
DH-061,8426.43335964,243270.5118961,609.25015795,66.5,71.5,96.95,5,154.3462226,57.31978073,1.1,GnP,1
DH-061,8427.60166068,243268.06094276,605.05352726,71.5,76.5,96.95,5,154.68011962,56.87538635,0.93,GnP,1
DH-061,8428.60028844,243265.93840271,601.4814045,76.5,80.05,96.95,3.55,154.97571654,56.47218684,0.9,MzP,1
DH-062,8394.35139183,243332.02570732,677.51910685,11.95,16.95,115,5,151.45009495,59.47600756,0.31,TnP,1
DH-062,8397.60195893,243326.1100632,666.176696,25.85,29.45,115,3.6,150.95506025,58.9879385,0.67,TnP,1
DH-062,8399.83518771,243322.11280434,658.60421481,34,39,115,5,150.64538477,58.67443696,1.42,TnP,1
DH-062,8401.0902385,243319.888847,654.4223851,39,43.8,115,4.8,150.4767219,58.50096809,1.23,GnP,1
DH-062,8405.45220095,243312.27752139,640.29492002,55.8,60.25,115,4.45,149.93232832,57.64795728,1.75,GnP,1
DH-062,8409.84276193,243304.74177357,626.96991678,71.45,76.45,115,5,149.61816918,55.91902213,0.4,GnP,1
DH-062,8411.27064993,243302.31064655,622.84365747,76.45,81.45,115,5,149.52794589,55.39193821,0.55,MzP,1
DH-063,8370.73327681,243366.946525,699.89923468,6.25,11.25,130.75,5,152.69861541,59.5607834,0.48,TnP,1
DH-063,8371.66120556,243365.14022233,696.45321103,11.25,14.25,130.75,3,152.99369342,59.37062368,0.45,TnP,1
DH-063,8374.47433845,243359.50570635,685.94766656,22.5,27.5,130.75,5,153.90695195,58.76392788,0.3,TnP,1
DH-063,8375.54909878,243357.29517381,681.91265852,27.5,31.95,130.75,4.45,154.25405375,58.52591581,0.2,TnP,1
DH-063,8381.20554327,243345.37437107,660.88375792,52.05,57.05,130.75,5,154.24701482,57.27581604,0.53,GnP,1
DH-063,8382.38922052,243342.93442043,656.68355781,57.05,62.05,130.75,5,153.99560759,57.02647599,0.57,GnP,1
DH-063,8383.59156081,243340.48328289,652.49529525,62.05,67.05,130.75,5,153.74716597,56.77624513,0.65,GnP,1
DH-063,8386.45218974,243334.75381231,642.82362787,73.65,78.65,130.75,5,153.21095872,56.2228452,1.13,MzP,1
DH-063,8387.7157214,243332.2647138,638.67454984,78.65,83.65,130.75,5,152.96297989,55.91291555,1.31,MzP,1
DH-063,8388.83124585,243330.08306616,635.07862527,83.65,87.35,130.75,3.7,152.85869173,55.48061574,0.72,MzP,1
DH-063,8390.70009742,243326.45076006,629.20960405,90.15,95.15,130.75,5,152.69428666,54.85840149,0.55,MzP,1
DH-063,8392.02948393,243323.88181799,625.1325941,95.15,100.15,130.75,5,152.58459694,54.43216951,0.65,MzP,1
DH-063,8393.37798511,243321.28824128,621.07798877,100.15,105.15,130.75,5,152.47266236,53.98777183,1.06,MzP,1
DH-063,8394.74630728,243318.6690631,617.04624335,105.15,110.15,130.75,5,152.36063765,53.53320723,1.2,MzP,1
DH-064,8318.80404784,243472.84645605,713.36523903,15.05,20.05,166.9,5,152.00000106,57.63523299,,TnP,1
DH-064,8320.0606061,243470.48321369,709.14195276,20.05,25.05,166.9,5,152.00000106,57.63523299,,TnP,1
DH-064,8321.32714156,243468.10120692,704.93349979,25.05,30.05,166.9,5,152.00000105,57.04160169,0.31,TnP,1
DH-064,8322.48495952,243465.92366805,701.14159563,30.05,34.1,166.9,4.05,152.00000106,56.86025249,,TnP,1
DH-064,8330.20851444,243451.40121208,676.86503424,58.9,63.9,166.9,5,151.93566165,54.91184905,2.05,GnP,1
DH-064,8331.57053401,243448.85772895,672.7803252,63.9,68.9,166.9,5,151.72753769,54.61766777,2,GnP,1
DH-064,8344.41430622,243425.84536032,637.4279184,108,113,166.9,5,150.06302773,51.94352281,0.49,MzP,1
DH-065,8285.25853662,243253.63861917,644.44869061,26.65,31.65,71.8,5,152.62725543,55.91924417,0.46,TnP,1
DH-065,8286.55576904,243251.12798477,640.32618705,31.65,36.65,71.8,5,152.72158865,55.21936213,,TnP,1
DH-065,8287.87168208,243248.57106491,636.2391304,36.65,41.65,71.8,5,152.81257887,54.52004908,0.82,TnP,1
DH-066,8266.17722648,243289.21133187,655.2475513,30.75,35.75,90.85,5,152.00000105,57.47361113,1.11,TnP,1
